date_issued,type_Order,num_sku,num_product,qty,num_repeat,amount_buying,Amount_Sales,Amount_ETC,Amount_Fees,Freight,Duty,Dest,storage
2021-06-24,Order,NF2001_#BK4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#BK4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-25,Order,NF2001_#BK4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-25,Order,NF2001_#BK4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-25,Order,NF2001_#BK4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-25,Order,NF2001_#BK4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-26,Order,NF2001_#BK4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-26,Order,NF2001_#BK4,NF2001,1,1,4.83,19.89,0,-7.42,2.1217,0.8425,0.2418,0.0128
2021-06-27,Order,NF2001_#BK4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-28,Order,NF2001_#BK4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-28,Refund,NF2001_#BK4,NF2001,1,1,4.83,-8.6,0,1.17,2.1217,0.8425,0.2418,0.0128
2021-06-29,Order,NF2001_#BK4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-30,Refund,NF2001_#BK4,NF2001,1,1,4.83,-8.6,0,1.17,2.1217,0.8425,0.2418,0.0128
2021-07-06,Refund,NF2001_#BK4,NF2001,1,1,4.83,-21.5,0,2.93,2.1217,0.8425,0.2418,0.0128
2021-07-08,Order,NF2001_#BK4,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-07-09,Order,NF2001_#BK4,NF2001,1,1,4.83,15.690000000000001,3.66,-7.33,2.1217,0.8425,0.2418,0.0128
2021-07-11,Refund,NF2001_#BK4,NF2001,1,1,4.83,-8.6,0,1.17,2.1217,0.8425,0.2418,0.0128
2021-07-20,Order,NF2001_#BK4,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-07-21,Order,NF2001_#BK4,NF2001,1,1,4.83,17.2,5.99,-12.95,2.1217,0.8425,0.2418,0.0128
2021-07-22,Order,NF2001_#BK4,NF2001,1,1,4.83,21.5,1.96,-9.66,2.1217,0.8425,0.2418,0.0128
2021-07-22,Refund,NF2001_#BK4,NF2001,1,1,4.83,-17.2,0,2.34,2.1217,0.8425,0.2418,0.0128
2021-07-27,Order,NF2001_#BK4,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-07-29,Refund,NF2001_#BK4,NF2001,1,1,4.83,-17.2,-5.99,8.33,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2001_#BK4,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2001_#BK4,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2001_#BK4,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2001_#BK4,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2001_#BK4,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-07,Order,NF2001_#BK4,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-08-09,Refund,NF2001_#BK4,NF2001,1,1,4.83,-17.2,0,2.34,2.1217,0.8425,0.2418,0.0128
2021-08-10,Order,NF2001_#BK4,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-11,Order,NF2001_#BK4,NF2001,1,1,4.83,16.62,0.58,-6.96,2.1217,0.8425,0.2418,0.0128
2021-08-13,Order,NF2001_#BK4,NF2001,1,1,4.83,21.5,0,-7.7,2.1217,0.8425,0.2418,0.0128
2021-08-20,Order,NF2001_#BK4,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-09-10,Order,NF2001_#BK4,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-09-13,Order,NF2001_#BK4,NF2001,1,1,4.83,19.99,9.5,-16.94,2.1217,0.8425,0.2418,0.0128
2021-09-14,Order,NF2001_#BK4,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-09-18,Order,NF2001_#BK4,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-09-20,Order,NF2001_#BK4,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2001_#BN1,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2001_#BN1,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2001_#BN1,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-07,Order,NF2001_#BN1,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-13,Order,NF2001_#BN1,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-08-14,Order,NF2001_#BN1,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-08-24,Refund,NF2001_#BN1,NF2001,1,1,4.83,-17.2,0,2.34,2.1217,0.8425,0.2418,0.0128
2021-09-24,Order,NF2001_#BN1,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-06-08,Order,NF2001_#BN1,NF2001,1,1,4.83,21.5,0,-7.7,2.1217,0.8425,0.2418,0.0128
2021-06-10,Order,NF2001_#BN1,NF2001,1,1,4.83,19.89,0,-7.42,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2001_#BN1,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2001_#BN1,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2001_#BN1,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2001_#BN1,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-26,Order,NF2001_#BN1,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-07-11,Order,NF2001_#BN1,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-05-24,Order,NF2001_#BN2,NF2001,1,1,4.83,21.5,0,-7.47,2.1217,0.8425,0.2418,0.0128
2021-06-01,Order,NF2001_#BN2,NF2001,1,1,4.83,18.27,0,-7.15,2.1217,0.8425,0.2418,0.0128
2021-06-09,Order,NF2001_#BN2,NF2001,1,1,4.83,18.27,0,-7.15,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2001_#BN2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2001_#BN2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#BN2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-26,Order,NF2001_#BN2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-07-19,Refund,NF2001_#BN2,NF2001,1,1,4.83,-8.6,0,1.17,2.1217,0.8425,0.2418,0.0128
2021-07-29,Order,NF2001_#BN2,NF2001,1,1,4.83,20.54,0.96,-7.7,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2001_#BN2,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2001_#BN2,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-25,Order,NF2001_#BN2,NF2001,1,1,4.83,21.5,7.57,-15.27,2.1217,0.8425,0.2418,0.0128
2021-09-05,Order,NF2001_#BN2,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-09-20,Order,NF2001_#BN2,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-10-07,Order,NF2001_#BN2,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-10-15,Order,NF2001_#BN2,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-10-26,Order,NF2001_#BN2,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-09-27,Order,NF2001_#BN3,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-09-29,Order,NF2001_#BN3,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-10-12,Order,NF2001_#BN3,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-10-20,Order,NF2001_#BN3,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-10-23,Order,NF2001_#BN3,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-04-02,Order,NF2001_#BN3,NF2001,1,1,4.83,21.5,0,-7.47,2.1217,0.8425,0.2418,0.0128
2021-06-10,Order,NF2001_#BN3,NF2001,1,1,4.83,20.43,0,-7.51,2.1217,0.8425,0.2418,0.0128
2021-06-10,Refund,NF2001_#BN3,NF2001,1,1,4.83,-20.43,0,2.78,2.1217,0.8425,0.2418,0.0128
2021-06-21,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-26,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-27,Order,NF2001_#BN3,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-28,Refund,NF2001_#BN3,NF2001,1,1,4.83,-8.6,0,1.17,2.1217,0.8425,0.2418,0.0128
2021-07-02,Refund,NF2001_#BN3,NF2001,1,1,4.83,-8.6,0,1.17,2.1217,0.8425,0.2418,0.0128
2021-07-28,Order,NF2001_#BN3,NF2001,1,1,4.83,19.38,2.12,-7.7,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2001_#BN3,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-07,Order,NF2001_#BN3,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-16,Order,NF2001_#BN3,NF2001,1,1,4.83,21.5,0,-7.7,2.1217,0.8425,0.2418,0.0128
2021-08-19,Order,NF2001_#BN3,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-08-19,Order,NF2001_#BN3,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-08-25,Order,NF2001_#BN3,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-09-06,Order,NF2001_#BN3,NF2001,1,1,4.83,21.5,0,-7.7,2.1217,0.8425,0.2418,0.0128
2021-09-11,Order,NF2001_#BN3,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-09-13,Refund,NF2001_#BN3,NF2001,1,1,4.83,-19.99,0,2.72,2.1217,0.8425,0.2418,0.0128
2021-09-18,Order,NF2001_#BN3,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-08-03,Order,NF2001_#BN4,NF2001,1,1,4.83,20.34,1.16,-7.7,2.1217,0.8425,0.2418,0.0128
2021-08-05,Order,NF2001_#BN4,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2001_#BN4,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-31,Order,NF2001_#BN4,NF2001,1,1,4.83,21.5,0,-7.7,2.1217,0.8425,0.2418,0.0128
2021-09-02,Order,NF2001_#BN4,NF2001,1,1,4.83,21.5,0,-7.7,2.1217,0.8425,0.2418,0.0128
2021-09-12,Order,NF2001_#BN4,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-09-24,Order,NF2001_#BN4,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-09-28,Order,NF2001_#BN4,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-10-07,Order,NF2001_#BN4,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-10-10,Order,NF2001_#BN4,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-10-11,Refund,NF2001_#BN4,NF2001,1,1,4.83,-19.99,0,2.72,2.1217,0.8425,0.2418,0.0128
2021-10-12,Order,NF2001_#BN4,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-10-19,Order,NF2001_#BN4,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-10-23,Order,NF2001_#BN4,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-10-24,Order,NF2001_#BN4,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-10-31,Order,NF2001_#BN4,NF2001,1,1,4.83,19.99,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-04-25,Order,NF2001_#BN4,NF2001,1,1,4.83,18.08,3.42,-7.47,2.1217,0.8425,0.2418,0.0128
2021-06-07,Order,NF2001_#BN4,NF2001,1,1,4.83,18.03,0.24,-7.15,2.1217,0.8425,0.2418,0.0128
2021-06-21,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-21,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-25,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-25,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-25,Refund,NF2001_#BN4,NF2001,1,1,4.83,-8.6,0,1.17,2.1217,0.8425,0.2418,0.0128
2021-06-25,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-26,Order,NF2001_#BN4,NF2001,1,1,4.83,19.88,0,-7.42,2.1217,0.8425,0.2418,0.0128
2021-06-26,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-28,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-29,Order,NF2001_#BN4,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-07-02,Refund,NF2001_#BN4,NF2001,1,1,4.83,-8.6,0,1.17,2.1217,0.8425,0.2418,0.0128
2021-07-09,Order,NF2001_#BN4,NF2001,1,1,4.83,15.68,3.67,-7.33,2.1217,0.8425,0.2418,0.0128
2021-07-18,Order,NF2001_#BN4,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-06-15,Order,NF2001_#PR1,NF2001,1,1,4.83,18.27,0,-7.15,2.1217,0.8425,0.2418,0.0128
2021-06-21,Order,NF2001_#PR1,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2001_#PR1,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#PR1,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#PR1,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#PR1,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#PR1,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#PR1,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2001_#PR1,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-07-07,Order,NF2001_#PR1,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-07-18,Order,NF2001_#PR1,NF2001,1,1,4.83,21.5,0,-7.7,2.1217,0.8425,0.2418,0.0128
2021-07-24,Order,NF2001_#PR1,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2001_#PR1,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2001_#PR1,NF2001,1,1,4.83,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-08-11,Order,NF2001_#PR1,NF2001,1,1,4.83,21.5,0,-7.7,2.1217,0.8425,0.2418,0.0128
2021-09-06,Order,NF2001_#PR1,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-09-09,Order,NF2001_#PR1,NF2001,1,1,4.83,17.2,0,-6.96,2.1217,0.8425,0.2418,0.0128
2021-09-18,Refund,NF2001_#PR1,NF2001,1,1,4.83,-17.2,0,2.34,2.1217,0.8425,0.2418,0.0128
2021-09-24,Order,NF2001_#PR1,NF2001,1,1,4.83,21.5,0,-7.7,2.1217,0.8425,0.2418,0.0128
2021-10-06,Order,NF2001_#PR1,NF2001,1,1,4.83,21.5,0,-7.7,2.1217,0.8425,0.2418,0.0128
2021-10-14,Refund,NF2001_#PR1,NF2001,1,1,4.83,-21.5,0,2.93,2.1217,0.8425,0.2418,0.0128
2021-10-29,Order,NF2001_#PR1,NF2001,1,1,4.83,21.5,0,-7.7,2.1217,0.8425,0.2418,0.0128
2021-10-29,Order,NF2001_#PR1,NF2001,1,1,4.83,21.5,0,-7.7,2.1217,0.8425,0.2418,0.0128
2021-10-31,Order,NF2001_#PR1,NF2001,1,1,4.83,21.5,0,-7.7,2.1217,0.8425,0.2418,0.0128
2021-10-14,Order,NF2001_#PR2,NF2001,1,1,4.83,21.5,0,-7.7,2.1217,0.8425,0.2418,0.0128
2021-10-16,Order,NF2001_#PR2,NF2001,1,1,4.83,21.5,0,-7.7,2.1217,0.8425,0.2418,0.0128
2021-04-01,Order,NF2001_#PR2,NF2001,1,1,4.83,21.5,0,-7.47,2.1217,0.8425,0.2418,0.0128
2021-04-01,Order,NF2001_#PR2,NF2001,1,1,4.83,21.5,0,-7.47,2.1217,0.8425,0.2418,0.0128
2021-04-15,Order,NF2001_#PR2,NF2001,1,1,4.83,21.5,0,-7.47,2.1217,0.8425,0.2418,0.0128
2021-05-20,Order,NF2001_#PR2,NF2001,1,1,4.83,19.35,0,-7.1,2.1217,0.8425,0.2418,0.0128
2021-05-24,Order,NF2001_#PR2,NF2001,1,1,4.83,21.5,0,-7.47,2.1217,0.8425,0.2418,0.0128
2021-05-30,Order,NF2001_#PR2,NF2001,1,1,4.83,21.5,0,-7.47,2.1217,0.8425,0.2418,0.0128
2021-06-06,Order,NF2001_#PR2,NF2001,1,1,4.83,18.27,0,-7.15,2.1217,0.8425,0.2418,0.0128
2021-06-07,Order,NF2001_#PR2,NF2001,1,1,4.83,21.5,1.74,-9.44,2.1217,0.8425,0.2418,0.0128
2021-06-09,Order,NF2001_#PR2,NF2001,1,1,4.83,21.5,0,-7.7,2.1217,0.8425,0.2418,0.0128
2021-06-19,Order,NF2001_#PR2,NF2001,1,1,4.83,18.27,0,-7.15,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2001_#PR2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#PR2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#PR2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#PR2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#PR2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#PR2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#PR2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#PR2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#PR2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#PR2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#PR2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2001_#PR2,NF2001,1,1,4.83,8.6,0,-5.5,2.1217,0.8425,0.2418,0.0128
