id,type_document,no_design,no_style,po_no,ship_mode,name_country,gmt_market,gmt_color,gmt_size,date_ship,qty_order,price_unit,remark,status,name_season,name_season_year,name_gender,type_fabric,type_garment,type_order,name_mid,name_brand,name_comp,name_dept,name_team
,2,344J2342,344J2342,2301998-NL1BU,Sea,Netherlands,NL1BU,Rose Brown,MEDIUM,2021-07-06,93,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2301998-NL1BU,Sea,Netherlands,NL1BU,Rose Brown,LARGE,2021-07-06,22,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2301998-NL1BU,Sea,Netherlands,NL1BU,Rose Brown,X LARGE,2021-07-06,4,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2301998-NL1BU,Sea,Netherlands,NL1BU,Rose Brown,XXLARGE,2021-07-06,2,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2299236-NL1WD,Sea,Netherlands,NL1WD,Winetasting,X SMALL,2021-07-06,75,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2299236-NL1WD,Sea,Netherlands,NL1WD,Winetasting,SMALL,2021-07-06,171,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2299236-NL1WD,Sea,Netherlands,NL1WD,Winetasting,MEDIUM,2021-07-06,157,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2299236-NL1WD,Sea,Netherlands,NL1WD,Winetasting,LARGE,2021-07-06,69,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2299236-NL1WD,Sea,Netherlands,NL1WD,Winetasting,X LARGE,2021-07-06,28,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302087-CN2BU,Sea,China,CN2BU,Black with Frosted Fur,X SMALL,2021-07-28,46,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302087-CN2BU,Sea,China,CN2BU,Black with Frosted Fur,SMALL,2021-07-28,51,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302087-CN2BU,Sea,China,CN2BU,Black with Frosted Fur,MEDIUM,2021-07-28,50,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302087-CN2BU,Sea,China,CN2BU,Black with Frosted Fur,LARGE,2021-07-28,42,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302087-CN2BU,Sea,China,CN2BU,Black with Frosted Fur,X LARGE,2021-07-28,26,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302085-HK1BU,Sea,Hong Kong,HK1BU,Black with Frosted Fur,X SMALL,2021-07-07,32,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302085-HK1BU,Sea,Hong Kong,HK1BU,Black with Frosted Fur,SMALL,2021-07-07,34,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302085-HK1BU,Sea,Hong Kong,HK1BU,Black with Frosted Fur,MEDIUM,2021-07-07,28,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302085-HK1BU,Sea,Hong Kong,HK1BU,Black with Frosted Fur,LARGE,2021-07-07,24,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302085-HK1BU,Sea,Hong Kong,HK1BU,Black with Frosted Fur,X LARGE,2021-07-07,17,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302527-NL1BU,Sea,Netherlands,NL1BU,Quiet Grey and Bright White Co,XX SMALL,2021-07-14,21,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302527-NL1BU,Sea,Netherlands,NL1BU,Quiet Grey and Bright White Co,X SMALL,2021-07-14,124,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302527-NL1BU,Sea,Netherlands,NL1BU,Quiet Grey and Bright White Co,SMALL,2021-07-14,293,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302527-NL1BU,Sea,Netherlands,NL1BU,Quiet Grey and Bright White Co,MEDIUM,2021-07-14,225,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302527-NL1BU,Sea,Netherlands,NL1BU,Quiet Grey and Bright White Co,LARGE,2021-07-14,84,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302527-NL1BU,Sea,Netherlands,NL1BU,Quiet Grey and Bright White Co,X LARGE,2021-07-14,43,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302527-NL1BU,Sea,Netherlands,NL1BU,Quiet Grey and Bright White Co,XXLARGE,2021-07-14,25,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302349-HK1BU,Sea,Hong Kong,HK1BU,White with Black Fur,XX SMALL,2021-07-27,1,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302349-HK1BU,Sea,Hong Kong,HK1BU,White with Black Fur,X SMALL,2021-07-27,18,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302349-HK1BU,Sea,Hong Kong,HK1BU,White with Black Fur,SMALL,2021-07-27,15,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302349-HK1BU,Sea,Hong Kong,HK1BU,White with Black Fur,MEDIUM,2021-07-27,22,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302349-HK1BU,Sea,Hong Kong,HK1BU,White with Black Fur,LARGE,2021-07-27,12,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302349-HK1BU,Sea,Hong Kong,HK1BU,White with Black Fur,X LARGE,2021-07-27,14,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302526-HK1BU,Sea,Hong Kong,HK1BU,Quiet Grey and Bright White Co,X SMALL,2021-07-14,15,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302526-HK1BU,Sea,Hong Kong,HK1BU,Quiet Grey and Bright White Co,SMALL,2021-07-14,33,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302526-HK1BU,Sea,Hong Kong,HK1BU,Quiet Grey and Bright White Co,MEDIUM,2021-07-14,34,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302526-HK1BU,Sea,Hong Kong,HK1BU,Quiet Grey and Bright White Co,LARGE,2021-07-14,25,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302526-HK1BU,Sea,Hong Kong,HK1BU,Quiet Grey and Bright White Co,X LARGE,2021-07-14,10,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302526-HK1BU,Sea,Hong Kong,HK1BU,Quiet Grey and Bright White Co,XXLARGE,2021-07-14,1,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2299925-HK1WD,Sea,Hong Kong,HK1WD,Rose Brown,X SMALL,2021-07-28,3,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2299925-HK1WD,Sea,Hong Kong,HK1WD,Rose Brown,SMALL,2021-07-28,10,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2299925-HK1WD,Sea,Hong Kong,HK1WD,Rose Brown,MEDIUM,2021-07-28,7,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2299925-HK1WD,Sea,Hong Kong,HK1WD,Rose Brown,LARGE,2021-07-28,5,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302539-CN2BU,Sea,China,CN2BU,Opal Grey,XX SMALL,2021-07-28,6,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302539-CN2BU,Sea,China,CN2BU,Opal Grey,X SMALL,2021-07-28,4,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302539-CN2BU,Sea,China,CN2BU,Opal Grey,SMALL,2021-07-28,23,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302539-CN2BU,Sea,China,CN2BU,Opal Grey,MEDIUM,2021-07-28,10,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302539-CN2BU,Sea,China,CN2BU,Opal Grey,LARGE,2021-07-28,5,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302539-CN2BU,Sea,China,CN2BU,Opal Grey,X LARGE,2021-07-28,3,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302539-CN2BU,Sea,China,CN2BU,Opal Grey,XXLARGE,2021-07-28,4,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302433-NL1BU,Sea,Netherlands,NL1BU,Winetasting,XX SMALL,2021-07-06,40,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302433-NL1BU,Sea,Netherlands,NL1BU,Winetasting,X SMALL,2021-07-06,221,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302433-NL1BU,Sea,Netherlands,NL1BU,Winetasting,SMALL,2021-07-06,486,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302433-NL1BU,Sea,Netherlands,NL1BU,Winetasting,MEDIUM,2021-07-06,390,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302433-NL1BU,Sea,Netherlands,NL1BU,Winetasting,LARGE,2021-07-06,148,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302433-NL1BU,Sea,Netherlands,NL1BU,Winetasting,X LARGE,2021-07-06,70,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302433-NL1BU,Sea,Netherlands,NL1BU,Winetasting,XXLARGE,2021-07-06,40,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2299234-HK1WD,Sea,Hong Kong,HK1WD,Winetasting,X SMALL,2021-07-28,6,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2299234-HK1WD,Sea,Hong Kong,HK1WD,Winetasting,SMALL,2021-07-28,14,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2299234-HK1WD,Sea,Hong Kong,HK1WD,Winetasting,MEDIUM,2021-07-28,9,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2299234-HK1WD,Sea,Hong Kong,HK1WD,Winetasting,LARGE,2021-07-28,7,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302350-NL1BU,Sea,Netherlands,NL1BU,White with Black Fur,XX SMALL,2021-07-13,15,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302350-NL1BU,Sea,Netherlands,NL1BU,White with Black Fur,X SMALL,2021-07-13,101,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302350-NL1BU,Sea,Netherlands,NL1BU,White with Black Fur,SMALL,2021-07-13,224,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302350-NL1BU,Sea,Netherlands,NL1BU,White with Black Fur,MEDIUM,2021-07-13,209,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302350-NL1BU,Sea,Netherlands,NL1BU,White with Black Fur,LARGE,2021-07-13,109,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302350-NL1BU,Sea,Netherlands,NL1BU,White with Black Fur,X LARGE,2021-07-13,47,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2302350-NL1BU,Sea,Netherlands,NL1BU,White with Black Fur,XXLARGE,2021-07-13,17,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302528-CN2BU,Sea,China,CN2BU,Quiet Grey and Bright White Co,XX SMALL,2021-07-28,11,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302528-CN2BU,Sea,China,CN2BU,Quiet Grey and Bright White Co,X SMALL,2021-07-28,53,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302528-CN2BU,Sea,China,CN2BU,Quiet Grey and Bright White Co,SMALL,2021-07-28,90,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302528-CN2BU,Sea,China,CN2BU,Quiet Grey and Bright White Co,MEDIUM,2021-07-28,115,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302528-CN2BU,Sea,China,CN2BU,Quiet Grey and Bright White Co,LARGE,2021-07-28,54,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302528-CN2BU,Sea,China,CN2BU,Quiet Grey and Bright White Co,X LARGE,2021-07-28,27,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302528-CN2BU,Sea,China,CN2BU,Quiet Grey and Bright White Co,XXLARGE,2021-07-28,6,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302464-HK1BU,Sea,Hong Kong,HK1BU,Black Beauty,XX SMALL,2021-07-07,1,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302464-HK1BU,Sea,Hong Kong,HK1BU,Black Beauty,X SMALL,2021-07-07,16,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302464-HK1BU,Sea,Hong Kong,HK1BU,Black Beauty,SMALL,2021-07-07,21,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302464-HK1BU,Sea,Hong Kong,HK1BU,Black Beauty,MEDIUM,2021-07-07,18,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302464-HK1BU,Sea,Hong Kong,HK1BU,Black Beauty,LARGE,2021-07-07,8,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302464-HK1BU,Sea,Hong Kong,HK1BU,Black Beauty,X LARGE,2021-07-07,6,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302466-CN2BU,Sea,China,CN2BU,Black Beauty,XX SMALL,2021-07-28,15,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302466-CN2BU,Sea,China,CN2BU,Black Beauty,X SMALL,2021-07-28,35,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302466-CN2BU,Sea,China,CN2BU,Black Beauty,SMALL,2021-07-28,47,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302466-CN2BU,Sea,China,CN2BU,Black Beauty,MEDIUM,2021-07-28,39,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302466-CN2BU,Sea,China,CN2BU,Black Beauty,LARGE,2021-07-28,19,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302466-CN2BU,Sea,China,CN2BU,Black Beauty,X LARGE,2021-07-28,13,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2302466-CN2BU,Sea,China,CN2BU,Black Beauty,XXLARGE,2021-07-28,5,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2303143-NL1BU,Sea,Netherlands,NL1BU,Navy Blazer,XX SMALL,2021-08-04,41,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2303143-NL1BU,Sea,Netherlands,NL1BU,Navy Blazer,X SMALL,2021-08-04,208,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2303143-NL1BU,Sea,Netherlands,NL1BU,Navy Blazer,SMALL,2021-08-04,481,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2303143-NL1BU,Sea,Netherlands,NL1BU,Navy Blazer,MEDIUM,2021-08-04,445,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2303143-NL1BU,Sea,Netherlands,NL1BU,Navy Blazer,LARGE,2021-08-04,240,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2303143-NL1BU,Sea,Netherlands,NL1BU,Navy Blazer,X LARGE,2021-08-04,108,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2303143-NL1BU,Sea,Netherlands,NL1BU,Navy Blazer,XXLARGE,2021-08-04,50,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2300661-HK1WD,Sea,Hong Kong,HK1WD,Navy Blazer,X SMALL,2021-07-27,3,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2300661-HK1WD,Sea,Hong Kong,HK1WD,Navy Blazer,SMALL,2021-07-27,10,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2300661-HK1WD,Sea,Hong Kong,HK1WD,Navy Blazer,MEDIUM,2021-07-27,7,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2342,344J2342,2300661-HK1WD,Sea,Hong Kong,HK1WD,Navy Blazer,LARGE,2021-07-27,5,17.48,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2303265-CN2BU,Sea,China,CN2BU,Smoked Pearl,XX SMALL,2021-07-28,12,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2303265-CN2BU,Sea,China,CN2BU,Smoked Pearl,X SMALL,2021-07-28,3,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,344J2352,344J2352,2303265-CN2BU,Sea,China,CN2BU,Smoked Pearl,SMALL,2021-07-28,6,16.53,,Activate,FW,2021,Womens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
